word_id,sentence_id,sentence,word,tag
30427,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",nakapaloob,FIL
30428,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",sa,FIL
30429,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",salita,FIL
30430,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",ng,FIL
30431,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",Diyos,FIL
30432,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",at,FIL
30433,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",nadarama,FIL
30434,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",mo,FIL
30435,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",na,FIL
30436,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",ang,FIL
30437,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",tunay,FIL
30438,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",na,FIL
30439,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",kabuluhan,FIL
30440,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",ng,FIL
30441,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",salita,FIL
30442,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",ng,FIL
30443,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",Diyos,FIL
30444,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",",",OTH
30445,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",kung,FIL
30446,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",maipapahayag,FIL
30447,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",mo,FIL
30448,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",kung,FIL
30449,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",ano,FIL
30450,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",ang,FIL
30451,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",kalooban,FIL
30452,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",ng,FIL
30453,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",Diyos,FIL
30454,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",na,FIL
30455,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",nasa,FIL
30456,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",mga,FIL
30457,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",salitang,FIL
30458,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",iyon,FIL
30459,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",at,FIL
30460,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",kung,FIL
30461,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",ano,FIL
30462,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",ang,FIL
30463,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",sukdulang,FIL
30464,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",makakamit,FIL
30465,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",ng,FIL
30466,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",mga,FIL
30467,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",ito,FIL
30468,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",",",OTH
30469,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",sa,FIL
30470,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",sandaling,FIL
30471,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",malinaw,FIL
30472,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",na,FIL
30473,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",ang,FIL
30474,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",lahat,FIL
30475,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",ng,FIL
30476,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",ito,FIL
30477,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",bilang,FIL
30478,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",pagkakaroon,FIL
30479,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",ng,FIL
30480,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",kahit,FIL
30481,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",paanoy,FIL
30482,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",pagkaunawa,FIL
30483,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",sa,FIL
30484,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",salita,FIL
30485,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",ng,FIL
30486,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",Diyos,FIL
30487,1893,"Kung nakatamo ka na ng kaunting liwanag mula sa nakapaloob sa salita ng Diyos at nadarama mo na ang tunay na kabuluhan ng salita ng Diyos , kung maipapahayag mo kung ano ang kalooban ng Diyos na nasa mga salitang iyon at kung ano ang sukdulang makakamit ng mga ito , sa sandaling malinaw na ang lahat ng ito bilang pagkakaroon ng kahit paanoy pagkaunawa sa salita ng Diyos .",.,OTH
30488,1894,Marami cases sa babae ang ganyan di ka nagiisa .,Marami,FIL
30489,1894,Marami cases sa babae ang ganyan di ka nagiisa .,cases,ENG
30490,1894,Marami cases sa babae ang ganyan di ka nagiisa .,sa,FIL
30491,1894,Marami cases sa babae ang ganyan di ka nagiisa .,babae,FIL
30492,1894,Marami cases sa babae ang ganyan di ka nagiisa .,ang,FIL
30493,1894,Marami cases sa babae ang ganyan di ka nagiisa .,ganyan,FIL
30494,1894,Marami cases sa babae ang ganyan di ka nagiisa .,di,FIL
30495,1894,Marami cases sa babae ang ganyan di ka nagiisa .,ka,FIL
30496,1894,Marami cases sa babae ang ganyan di ka nagiisa .,nagiisa,FIL
30497,1894,Marami cases sa babae ang ganyan di ka nagiisa .,.,OTH
30498,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,Una,FIL
30499,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,umanong,FIL
30500,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,kinabahan,FIL
30501,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,ang,FIL
30502,1895,Una umanong kinabahan ang bilang mangingisda na nag - akalang sisitahin at huhulihin sila ng mga tauhan ng PCG Gayunman ay napalitan ng ngiti ang pagtataka ang mga mangingisda at residente nang abutan sila ng grocery at P100 ng mga tauhan ng PCG Ang nabanggit na inisyatibo ng PCG ay naging matagumpay sa pakikipagtulungan ng 907th PCG Auxiliary ( PCGA ) Flotilla Squadron .,bilang,FIL
